ID,SRC_IP,DST_IP,TOS,TTL,LEN,PROTOCOLO,PUERTO_ORIGEN,PUERTO_DESTINO,ICMP_TYPE,ICMP_CODE,FLAGS
59955,192.168.1.73,130.211.115.4,0,128,1050,TCP,55256,443,-1,-1,-A---
27362,192.168.1.73,192.168.1.254,0,128,71,UDP,52655,53,-1,-1,
27363,192.168.1.73,192.168.1.254,0,128,71,UDP,57121,53,-1,-1,
2361,192.168.1.73,23.34.80.56,0,128,878,TCP,61588,443,-1,-1,-A---
3893,192.168.1.254,192.168.1.73,0,64,163,UDP,53,57121,-1,-1,
3139,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3140,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3894,192.168.1.254,192.168.1.73,0,64,192,UDP,53,52655,-1,-1,
21309,23.34.80.56,192.168.1.73,0,60,40,TCP,443,61588,-1,-1,-A---
3141,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3142,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
11035,192.168.1.73,34.160.152.31,0,128,40,TCP,60883,443,-1,-1,-A---
3143,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
54579,3.218.122.15,192.168.1.73,0,249,40,TCP,443,52571,-1,-1,-A---
54581,3.218.122.15,192.168.1.73,0,249,40,TCP,443,52571,-1,-1,-AF--
283,192.168.1.73,3.218.122.15,0,128,40,TCP,52571,443,-1,-1,-A---
11036,192.168.1.73,34.160.152.31,0,128,79,TCP,60883,443,-1,-1,-A---
54580,3.218.122.15,192.168.1.73,0,249,64,TCP,443,52571,-1,-1,-A---
54582,3.218.122.15,192.168.1.73,0,249,40,TCP,443,52571,-1,-1,-A---
50283,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50284,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50285,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50286,130.211.115.4,192.168.1.73,0,60,847,TCP,443,55256,-1,-1,-A---
21310,23.34.80.56,192.168.1.73,0,60,449,TCP,443,61588,-1,-1,-A---
284,192.168.1.73,3.218.122.15,0,128,40,TCP,52571,443,-1,-1,-AF--
3144,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
50766,135.125.170.106,192.168.1.73,0,49,40,TCP,443,49743,-1,-1,-AF--
59956,192.168.1.73,130.211.115.4,0,128,40,TCP,55256,443,-1,-1,-A---
2362,192.168.1.73,23.34.80.56,0,128,40,TCP,61588,443,-1,-1,-A---
48156,135.125.170.106,192.168.1.73,0,50,40,TCP,443,56541,-1,-1,-AF--
272,192.168.1.73,23.208.157.147,0,128,52,TCP,64431,443,-1,-1,S----
27364,192.168.1.73,192.168.1.254,0,128,68,UDP,59972,53,-1,-1,
27365,192.168.1.73,192.168.1.254,0,128,68,UDP,52116,53,-1,-1,
4070,192.168.1.254,192.168.1.73,0,64,152,UDP,53,52116,-1,-1,
4073,192.168.1.254,192.168.1.73,0,64,165,UDP,53,59972,-1,-1,
0,23.208.157.147,192.168.1.73,0,60,52,TCP,443,64431,-1,-1,SA---
273,192.168.1.73,23.208.157.147,0,128,40,TCP,64431,443,-1,-1,-A---
274,192.168.1.73,23.208.157.147,0,128,557,TCP,64431,443,-1,-1,-A---
7254,192.40.32.233,192.168.1.73,0,57,40,TCP,443,52934,-1,-1,-AF--
8490,23.208.157.147,192.168.1.73,0,60,40,TCP,443,64431,-1,-1,-A---
8491,23.208.157.147,192.168.1.73,0,60,1492,TCP,443,64431,-1,-1,-A---
8492,23.208.157.147,192.168.1.73,0,60,1492,TCP,443,64431,-1,-1,-A---
8493,23.208.157.147,192.168.1.73,0,60,815,TCP,443,64431,-1,-1,-A---
275,192.168.1.73,23.208.157.147,0,128,40,TCP,64431,443,-1,-1,-A---
276,192.168.1.73,23.208.157.147,0,128,120,TCP,64431,443,-1,-1,-A---
27366,192.168.1.73,192.168.1.254,0,128,59,UDP,57121,53,-1,-1,
27367,192.168.1.73,192.168.1.254,0,128,59,UDP,52655,53,-1,-1,
4105,192.168.1.254,192.168.1.73,0,64,59,UDP,53,52655,-1,-1,
4108,192.168.1.254,192.168.1.73,0,64,75,UDP,53,57121,-1,-1,
8494,23.208.157.147,192.168.1.73,0,60,40,TCP,443,64431,-1,-1,-A---
8495,23.208.157.147,192.168.1.73,0,60,343,TCP,443,64431,-1,-1,-A---
8496,23.208.157.147,192.168.1.73,0,60,343,TCP,443,64431,-1,-1,-A---
0,192.168.1.79,255.255.255.255,0,64,248,UDP,49159,6667,-1,-1,
18419,192.168.1.73,23.208.156.32,0,128,1272,TCP,56717,443,-1,-1,-A---
8497,23.208.157.147,192.168.1.73,0,60,343,TCP,443,64431,-1,-1,-A---
277,192.168.1.73,23.208.157.147,0,128,52,TCP,64431,443,-1,-1,-A---
12901,23.208.156.32,192.168.1.73,0,60,40,TCP,443,56717,-1,-1,-A---
18908,192.168.1.73,191.215.78.2,0,128,52,TCP,53642,443,-1,-1,S----
4939,192.168.1.73,35.227.244.76,0,128,939,TCP,60734,443,-1,-1,-A---
4940,192.168.1.73,35.227.244.76,0,128,79,TCP,60734,443,-1,-1,-A---
24609,35.227.244.76,192.168.1.73,0,123,40,TCP,443,60734,-1,-1,-A---
24610,35.227.244.76,192.168.1.73,0,123,40,TCP,443,60734,-1,-1,-A---
24611,35.227.244.76,192.168.1.73,0,123,79,TCP,443,60734,-1,-1,-A---
54583,3.218.122.15,192.168.1.73,0,249,40,TCP,443,52571,-1,-1,-AF--
4941,192.168.1.73,35.227.244.76,0,128,40,TCP,60734,443,-1,-1,-A---
11037,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11038,192.168.1.73,34.160.152.31,0,128,1037,TCP,60883,443,-1,-1,-A---
18908,191.215.78.2,192.168.1.73,0,118,52,TCP,443,53642,-1,-1,SA---
18909,192.168.1.73,191.215.78.2,0,128,40,TCP,53642,443,-1,-1,-A---
12902,23.208.156.32,192.168.1.73,0,60,278,TCP,443,56717,-1,-1,-A---
12903,23.208.156.32,192.168.1.73,0,60,114,TCP,443,56717,-1,-1,-A---
18420,192.168.1.73,23.208.156.32,0,128,40,TCP,56717,443,-1,-1,-A---
24612,35.227.244.76,192.168.1.73,0,123,197,TCP,443,60734,-1,-1,-A---
24613,35.227.244.76,192.168.1.73,0,123,147,TCP,443,60734,-1,-1,-A---
24614,35.227.244.76,192.168.1.73,0,123,79,TCP,443,60734,-1,-1,-A---
4942,192.168.1.73,35.227.244.76,0,128,79,TCP,60734,443,-1,-1,-A---
18910,192.168.1.73,191.215.78.2,0,128,557,TCP,53642,443,-1,-1,-A---
3145,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3146,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
24615,35.227.244.76,192.168.1.73,0,123,40,TCP,443,60734,-1,-1,-A---
3147,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3148,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
3149,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
11039,192.168.1.73,34.160.152.31,0,128,40,TCP,60883,443,-1,-1,-A---
11040,192.168.1.73,34.160.152.31,0,128,79,TCP,60883,443,-1,-1,-A---
50767,135.125.170.106,192.168.1.73,0,49,40,TCP,443,49743,-1,-1,-AF--
62054,191.215.78.2,192.168.1.73,0,245,173,TCP,443,53642,-1,-1,-A---
18138,191.215.78.2,192.168.1.73,0,245,87,TCP,443,53642,-1,-1,-A---
39501,191.215.78.2,192.168.1.73,0,245,1440,TCP,443,53642,-1,-1,-A---
18911,192.168.1.73,191.215.78.2,0,128,40,TCP,53642,443,-1,-1,-A---
61120,191.215.78.2,192.168.1.73,0,245,1404,TCP,443,53642,-1,-1,-A---
16948,191.215.78.2,192.168.1.73,0,245,320,TCP,443,53642,-1,-1,-A---
38567,191.215.78.2,192.168.1.73,0,245,326,TCP,443,53642,-1,-1,-A---
59930,191.215.78.2,192.168.1.73,0,245,114,TCP,443,53642,-1,-1,-A---
3150,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
18912,192.168.1.73,191.215.78.2,0,128,40,TCP,53642,443,-1,-1,-A---
18913,192.168.1.73,191.215.78.2,0,128,120,TCP,53642,443,-1,-1,-A---
18914,192.168.1.73,191.215.78.2,0,128,1074,TCP,53642,443,-1,-1,-A---
15748,192.168.1.73,35.227.252.103,0,128,648,TCP,54938,443,-1,-1,-A---
15749,192.168.1.73,35.227.252.103,0,128,1452,TCP,54938,443,-1,-1,-A---
15750,192.168.1.73,35.227.252.103,0,128,942,TCP,54938,443,-1,-1,-A---
55001,192.168.1.73,34.36.209.34,0,128,683,TCP,60039,443,-1,-1,-A---
55002,192.168.1.73,34.36.209.34,0,128,1452,TCP,60039,443,-1,-1,-A---
55003,192.168.1.73,34.36.209.34,0,128,1452,TCP,60039,443,-1,-1,-A---
55004,192.168.1.73,34.36.209.34,0,128,398,TCP,60039,443,-1,-1,-A---
40885,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40886,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40887,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40888,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40889,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40890,192.168.1.73,104.254.151.60,0,128,972,TCP,65172,443,-1,-1,-A---
40891,192.168.1.73,104.254.151.60,0,128,201,TCP,65172,443,-1,-1,-A---
40892,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40893,192.168.1.73,104.254.151.60,0,128,1214,TCP,65172,443,-1,-1,-A---
23648,192.168.1.73,104.18.26.193,0,128,682,TCP,53782,443,-1,-1,-A---
23649,192.168.1.73,104.18.26.193,0,128,1440,TCP,53782,443,-1,-1,-A---
23650,192.168.1.73,104.18.26.193,0,128,1440,TCP,53782,443,-1,-1,-A---
23651,192.168.1.73,104.18.26.193,0,128,452,TCP,53782,443,-1,-1,-A---
40894,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40895,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40896,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40897,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40898,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40899,192.168.1.73,104.254.151.60,0,128,972,TCP,65172,443,-1,-1,-A---
40900,192.168.1.73,104.254.151.60,0,128,198,TCP,65172,443,-1,-1,-A---
37590,191.215.78.2,192.168.1.73,0,245,327,TCP,443,53642,-1,-1,-A---
52837,191.215.78.2,192.168.1.73,0,245,327,TCP,443,53642,-1,-1,-A---
40901,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40902,192.168.1.73,104.254.151.60,0,128,209,TCP,65172,443,-1,-1,-A---
1615,191.215.78.2,192.168.1.73,0,245,1430,TCP,443,53642,-1,-1,-A---
18915,192.168.1.73,191.215.78.2,0,128,40,TCP,53642,443,-1,-1,-A---
23234,191.215.78.2,192.168.1.73,0,245,134,TCP,443,53642,-1,-1,-A---
31753,35.227.252.103,192.168.1.73,0,123,40,TCP,443,54938,-1,-1,-A---
31754,35.227.252.103,192.168.1.73,0,123,40,TCP,443,54938,-1,-1,-A---
31755,35.227.252.103,192.168.1.73,0,123,40,TCP,443,54938,-1,-1,-A---
35496,34.36.209.34,192.168.1.73,0,123,40,TCP,443,60039,-1,-1,-A---
35497,34.36.209.34,192.168.1.73,0,123,40,TCP,443,60039,-1,-1,-A---
35498,34.36.209.34,192.168.1.73,0,123,40,TCP,443,60039,-1,-1,-A---
35499,34.36.209.34,192.168.1.73,0,123,40,TCP,443,60039,-1,-1,-A---
6210,104.18.26.193,192.168.1.73,0,60,40,TCP,443,53782,-1,-1,-A---
6211,104.18.26.193,192.168.1.73,0,60,40,TCP,443,53782,-1,-1,-A---
18421,192.168.1.73,23.208.156.32,0,128,40,TCP,49322,443,-1,-1,-AF--
18916,192.168.1.73,191.215.78.2,0,128,40,TCP,53642,443,-1,-1,-A---
59957,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59958,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59959,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59960,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59961,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59962,192.168.1.73,130.211.115.4,0,128,1132,TCP,55256,443,-1,-1,-A---
59963,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59964,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59965,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59966,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59967,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59968,192.168.1.73,130.211.115.4,0,128,1132,TCP,55256,443,-1,-1,-A---
59969,192.168.1.73,130.211.115.4,0,128,985,TCP,55256,443,-1,-1,-A---
59970,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59971,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59972,192.168.1.73,130.211.115.4,0,128,1448,TCP,55256,443,-1,-1,-A---
54584,3.218.122.15,192.168.1.73,0,249,40,TCP,443,52571,-1,-1,-AF--
0,23.208.156.32,192.168.1.73,0,60,40,TCP,443,49322,-1,-1,-A---
2424,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2425,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2426,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2427,104.254.151.60,192.168.1.73,40,52,82,TCP,443,65172,-1,-1,-A---
2428,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2429,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
31756,35.227.252.103,192.168.1.73,0,123,105,TCP,443,54938,-1,-1,-A---
31757,35.227.252.103,192.168.1.73,0,123,124,TCP,443,54938,-1,-1,-A---
31758,35.227.252.103,192.168.1.73,0,123,79,TCP,443,54938,-1,-1,-A---
15751,192.168.1.73,35.227.252.103,0,128,40,TCP,54938,443,-1,-1,-A---
2430,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2431,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2432,104.254.151.60,192.168.1.73,40,52,82,TCP,443,65172,-1,-1,-A---
2433,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
40903,192.168.1.73,104.254.151.60,0,128,40,TCP,65172,443,-1,-1,-A---
15752,192.168.1.73,35.227.252.103,0,128,79,TCP,54938,443,-1,-1,-A---
2434,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
2435,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
2436,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
40904,192.168.1.73,104.254.151.60,0,128,40,TCP,65172,443,-1,-1,-A---
2437,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
2438,104.254.151.60,192.168.1.73,40,52,660,TCP,443,65172,-1,-1,-A---
31759,35.227.252.103,192.168.1.73,0,123,40,TCP,443,54938,-1,-1,-A---
50287,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50288,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50289,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50290,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50291,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50292,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50293,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50294,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50295,130.211.115.4,192.168.1.73,0,60,336,TCP,443,55256,-1,-1,-A---
48157,135.125.170.106,192.168.1.73,0,50,40,TCP,443,56541,-1,-1,-AF--
6212,104.18.26.193,192.168.1.73,0,60,330,TCP,443,53782,-1,-1,-A---
6213,104.18.26.193,192.168.1.73,0,60,130,TCP,443,53782,-1,-1,-A---
6214,104.18.26.193,192.168.1.73,0,60,71,TCP,443,53782,-1,-1,-A---
32366,135.125.170.106,192.168.1.73,0,49,40,TCP,443,50647,-1,-1,-AF--
31048,192.168.1.73,172.217.216.155,0,128,41,TCP,60886,443,-1,-1,-A---
6215,104.18.26.193,192.168.1.73,0,60,71,TCP,443,53782,-1,-1,-A---
23652,192.168.1.73,104.18.26.193,0,128,52,TCP,53782,443,-1,-1,-A---
40905,192.168.1.73,104.254.151.60,0,128,40,TCP,65172,443,-1,-1,-A---
59973,192.168.1.73,130.211.115.4,0,128,40,TCP,55256,443,-1,-1,-A---
2439,104.254.151.60,192.168.1.73,40,52,1182,TCP,443,65172,-1,-1,-A---
59974,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59975,192.168.1.73,130.211.115.4,0,128,709,TCP,55256,443,-1,-1,-A---
25444,100.24.207.44,192.168.1.73,0,59,40,TCP,443,62543,-1,-1,-AF--
35500,34.36.209.34,192.168.1.73,0,123,254,TCP,443,60039,-1,-1,-A---
35501,34.36.209.34,192.168.1.73,0,123,675,TCP,443,60039,-1,-1,-A---
35502,34.36.209.34,192.168.1.73,0,123,79,TCP,443,60039,-1,-1,-A---
55005,192.168.1.73,34.36.209.34,0,128,40,TCP,60039,443,-1,-1,-A---
33849,3.226.121.246,192.168.1.73,0,249,40,TCP,443,61706,-1,-1,-AF--
20786,172.217.216.155,192.168.1.73,0,122,52,TCP,443,60886,-1,-1,-A---
55006,192.168.1.73,34.36.209.34,0,128,79,TCP,60039,443,-1,-1,-A---
40906,192.168.1.73,104.254.151.60,0,128,40,TCP,65172,443,-1,-1,-A---
27575,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
27576,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
27577,192.168.1.73,3.174.207.88,0,128,1163,TCP,57490,443,-1,-1,-A---
35503,34.36.209.34,192.168.1.73,0,123,40,TCP,443,60039,-1,-1,-A---
20276,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
20277,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
20278,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
50296,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50297,130.211.115.4,192.168.1.73,0,60,336,TCP,443,55256,-1,-1,-A---
27368,192.168.1.73,192.168.1.254,0,128,62,UDP,52116,53,-1,-1,
59976,192.168.1.73,130.211.115.4,0,128,40,TCP,55256,443,-1,-1,-A---
4860,192.168.1.254,192.168.1.73,0,64,128,UDP,53,52116,-1,-1,
27369,192.168.1.73,192.168.1.254,0,128,66,UDP,59972,53,-1,-1,
4894,192.168.1.254,192.168.1.73,0,64,202,UDP,53,59972,-1,-1,
22493,192.168.1.73,23.208.157.44,0,128,40,TCP,61539,443,-1,-1,-AF--
27370,192.168.1.73,192.168.1.254,0,128,63,UDP,52655,53,-1,-1,
54585,3.218.122.15,192.168.1.73,0,249,40,TCP,443,52571,-1,-1,-AF--
17038,192.168.1.73,35.211.202.130,0,128,64,TCP,64357,443,-1,-1,-A---
17039,192.168.1.73,35.211.202.130,0,128,40,TCP,64357,443,-1,-1,-AF--
4906,192.168.1.254,192.168.1.73,0,64,63,UDP,53,52655,-1,-1,
59977,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59978,192.168.1.73,130.211.115.4,0,128,210,TCP,55256,443,-1,-1,-A---
0,23.208.157.44,192.168.1.73,0,60,40,TCP,443,61539,-1,-1,-A---
20279,3.174.207.88,192.168.1.73,0,250,580,TCP,443,57490,-1,-1,-A---
20280,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
27371,192.168.1.73,192.168.1.254,0,128,63,UDP,57121,53,-1,-1,
27372,192.168.1.73,192.168.1.254,0,128,63,UDP,59972,53,-1,-1,
27578,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
27579,192.168.1.73,3.174.207.88,0,128,86,TCP,57490,443,-1,-1,-A---
4943,192.168.1.254,192.168.1.73,0,64,175,UDP,53,57121,-1,-1,
4945,192.168.1.254,192.168.1.73,0,64,128,UDP,53,59972,-1,-1,
11041,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11042,192.168.1.73,34.160.152.31,0,128,884,TCP,60883,443,-1,-1,-A---
27580,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
27581,192.168.1.73,3.174.207.88,0,128,75,TCP,57490,443,-1,-1,-A---
41335,35.211.202.130,192.168.1.73,0,123,40,TCP,443,64357,-1,-1,-AF--
17040,192.168.1.73,35.211.202.130,0,128,40,TCP,64357,443,-1,-1,-AF--
65410,192.168.1.73,192.178.52.226,0,128,41,TCP,57157,443,-1,-1,-A---
27582,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
41334,35.211.202.130,192.168.1.73,0,123,40,TCP,443,64357,-1,-1,-A---
41336,35.211.202.130,192.168.1.73,0,123,40,TCP,443,64357,-1,-1,-A---
20281,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
3151,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3152,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
50298,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50299,130.211.115.4,192.168.1.73,0,60,336,TCP,443,55256,-1,-1,-A---
3153,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3154,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
3155,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
20282,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
1978,192.178.52.226,192.168.1.73,0,123,52,TCP,443,57157,-1,-1,-A---
11043,192.168.1.73,34.160.152.31,0,128,40,TCP,60883,443,-1,-1,-A---
11044,192.168.1.73,34.160.152.31,0,128,79,TCP,60883,443,-1,-1,-A---
20283,3.174.207.88,192.168.1.73,0,250,549,TCP,443,57490,-1,-1,-A---
20284,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
20285,3.174.207.88,192.168.1.73,0,250,52,TCP,443,57490,-1,-1,-A---
40907,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40908,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40909,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40910,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40911,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40912,192.168.1.73,104.254.151.60,0,128,972,TCP,65172,443,-1,-1,-A---
40913,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40914,192.168.1.73,104.254.151.60,0,128,1169,TCP,65172,443,-1,-1,-A---
59979,192.168.1.73,130.211.115.4,0,128,40,TCP,55256,443,-1,-1,-A---
20286,3.174.207.88,192.168.1.73,0,250,497,TCP,443,57490,-1,-1,-A---
20287,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
27583,192.168.1.73,3.174.207.88,0,128,40,TCP,57490,443,-1,-1,-A---
3156,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
50768,135.125.170.106,192.168.1.73,0,49,40,TCP,443,49743,-1,-1,-AF--
2440,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2441,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2442,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2443,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2444,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
40915,192.168.1.73,104.254.151.60,0,128,40,TCP,65172,443,-1,-1,-A---
2445,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
2446,104.254.151.60,192.168.1.73,40,52,369,TCP,443,65172,-1,-1,-A---
40916,192.168.1.73,104.254.151.60,0,128,40,TCP,65172,443,-1,-1,-A---
41337,35.211.202.130,192.168.1.73,0,123,40,TCP,443,64357,-1,-1,-AF--
40917,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40918,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40919,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40920,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40921,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40922,192.168.1.73,104.254.151.60,0,128,972,TCP,65172,443,-1,-1,-A---
40923,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
40924,192.168.1.73,104.254.151.60,0,128,948,TCP,65172,443,-1,-1,-A---
40925,192.168.1.73,104.254.151.60,0,128,1492,TCP,65172,443,-1,-1,-A---
2447,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
17965,209.50.244.87,192.168.1.73,32,57,79,TCP,443,60558,-1,-1,-A---
57385,192.168.1.73,209.50.244.87,0,128,64,TCP,60558,443,-1,-1,-A---
57386,192.168.1.73,209.50.244.87,0,128,40,TCP,60558,443,-1,-1,-AF--
2448,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2449,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2450,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2451,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2452,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2453,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
2454,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
